34200.125110162,3,6997170,1,9369700,1
34200.125110162,1,6997334,1,9369600,1
34200.125947648,3,6997334,1,9369600,1
34200.125947648,1,6997578,1,9361100,1
34200.127521019,3,6997578,1,9361100,1
34200.127521019,1,6997902,1,9356300,1
34200.134781856,1,7000146,3,9375700,1
34200.134981762,3,6996746,1,9390400,-1
34200.134981762,1,7000194,1,9390500,-1
34200.135758677,3,7000146,3,9375700,1
34200.136399397,3,6997902,1,9356300,1
34200.136399397,1,7000706,1,9369800,1
34200.137287979,3,7000706,1,9369800,1
34200.137287979,1,7000946,1,9369700,1
34200.138074324,3,7000946,1,9369700,1
34200.138074324,1,7001138,1,9356400,1
34200.13885953,3,7001138,1,9356400,1
34200.13885953,1,7001382,1,9361100,1
34200.139229947,4,7000194,1,9390500,-1
34200.139281163,1,7001486,1,9365800,1
34200.139284409,1,7001498,5,9371100,1
34200.139284757,1,7001502,73,9361100,1
34200.139389913,3,7001502,73,9361100,1
34200.140465897,1,7001782,30,9404200,-1
34200.140591656,3,7001382,1,9361100,1
34200.140941251,1,7001950,1,9390500,-1
34200.141009107,3,7001498,5,9371100,1
34200.141010051,3,7001486,1,9365800,1
34200.141453846,3,7001858,1,9356400,1
34200.141453846,1,7002094,1,9365200,1
34200.142246881,3,7002094,1,9365200,1
34200.142246881,1,7002258,1,9361100,1
34200.143052361,3,7002258,1,9361100,1
34200.143052361,1,7002494,1,9356400,1
34200.157628185,4,7001950,1,9390500,-1
34200.157628185,5,0,2,9394500,1
34200.157671635,1,7006570,73,9361100,1
34200.157679057,1,7006574,5,9375000,1
34200.157681168,1,7006578,1,9369700,1
34200.157765419,3,7006570,73,9361100,1
34200.159270691,1,7006838,1,9390600,-1
34200.15930495,3,7006574,5,9375000,1
34200.159305181,3,7006578,1,9369700,1
34200.159313203,3,7002494,1,9356400,1
34200.159313203,1,7006866,1,9369100,1
34200.160101333,3,7006866,1,9369100,1
34200.160101333,1,7007050,1,9369000,1
34200.160899333,3,7007050,1,9369000,1
34200.160899333,1,7007290,1,9356600,1
34200.1617005,3,7007290,1,9356600,1
34200.1617005,1,7007478,1,9361100,1
34200.162492936,3,7007478,1,9361100,1
34200.162492936,1,7007614,1,9356600,1
34200.175054737,1,7010718,100,9387300,-1
34200.175526873,3,6988350,46,9353700,1
34200.175725609,3,7007614,1,9356600,1
34200.175725609,1,7010954,1,9369500,1
34200.175749274,3,7006838,1,9390600,-1
34200.175749274,1,7010974,1,9381100,-1
34200.175780063,3,7010718,100,9387300,-1
34200.176263715,1,7011106,21,9361400,1
34200.176389897,1,7011118,63,9390400,-1
34200.182149874,1,7012462,100,9361000,1
34200.188529448,1,7013958,100,9387400,-1
34200.192712162,1,7014866,100,9387400,-1
34200.196433703,1,7015942,200,9398400,-1
34200.230813478,3,7011118,63,9390400,-1
34200.231032791,3,7010974,1,9381100,-1
34200.231032791,1,7025990,1,9387300,-1
34200.231626209,1,7026210,29,9389700,-1
34200.232616323,3,7025990,1,9387300,-1
34200.232616323,1,7026486,1,9390600,-1
34200.236779933,3,7015942,200,9398400,-1
34200.23706115,3,7011106,21,9361400,1
34200.237234184,3,7010954,1,9369500,1
34200.237234184,1,7027510,1,9375100,1
34200.239044379,5,0,100,9387300,1
34200.239044379,4,7013958,100,9387400,-1
34200.239099516,1,7027894,5,9381000,1
34200.239100488,1,7027898,1,9378300,1
34200.240271564,1,7028170,73,9372400,1
34200.248133514,1,7030458,200,9362600,1
34200.250103974,3,7014866,100,9387400,-1
34200.256366226,1,7033558,100,9372400,1
34200.297548933,3,6910230,100,9399500,-1
34200.301108873,1,7041130,100,9391200,-1
34200.333709416,3,6910302,100,9402000,-1
34200.341830358,1,7054746,25,9399400,-1
34200.343807382,1,7055114,100,9393700,-1
34200.360889744,1,7061642,100,9387400,-1
34200.360927287,3,7027894,5,9381000,1
34200.360928203,3,7027898,1,9378300,1
34200.414138068,1,7078330,20,9368800,1
34200.450259966,1,7088518,100,9362500,1
34200.453351799,1,7089702,100,9364200,1
34200.482835691,3,7089702,100,9364200,1
34200.512647015,1,7108246,30,9387400,-1
34200.552644562,4,7027510,1,9375100,1
34200.552644562,4,7028170,73,9372400,1
34200.552644562,4,7033558,100,9372400,1
34200.552644562,4,7078330,20,9368800,1
34200.552644562,4,7030458,24,9362600,1
34200.552644562,6,-1,33693,9362600,-1
34200.552644562,1,5568930,200,9362500,1
34200.552644562,1,3505406,17,9370000,-1
34200.552644562,1,3688598,3,9361300,1
34200.552644562,1,3915054,9,9370000,-1
34200.552644562,1,5603654,2,9361000,1
34200.552644562,1,4019526,25,9370000,-1
34200.552644562,1,68494,10,9360000,1
34200.552644562,1,4582550,25,9370000,-1
34200.552644562,1,2932046,2,9360000,1
34200.552644562,1,4838050,10,9370000,-1
34200.552644562,1,2932054,4,9360000,1
34200.552644562,1,4995230,30,9370000,-1
34200.552644562,1,3499014,1,9360000,1
34200.552644562,1,5083226,5,9370000,-1
34200.552644562,1,3736242,5,9360000,1
34200.552644562,1,5754090,1,9370000,-1
34200.552644562,1,4975398,50,9360000,1
34200.552644562,1,4838054,3,9370100,-1
34200.552644562,1,6122362,90,9360000,1
34200.552644562,1,5713142,43,9375000,-1
34200.552644562,1,6181414,8,9360000,1
34200.552644562,1,6367530,300,9378800,-1
34200.552644562,1,6217254,5,9360000,1
34200.552644562,1,6367534,287,9378800,-1
34200.552644562,1,3157066,5,9380000,-1
34200.552644562,1,3370030,1,9380000,-1
34200.552644562,1,3505466,3,9380000,-1
34200.552644562,1,4838058,35,9380000,-1
34200.552644562,1,5524026,4,9380000,-1
34200.552644562,1,5864654,6,9380000,-1
34200.552772962,4,3505406,17,9370000,-1
34200.552772962,4,3915054,9,9370000,-1
34200.552772962,4,4019526,25,9370000,-1
34200.552772962,4,4582550,9,9370000,-1
34200.552841078,1,7122374,1,9363900,1
34200.552842044,1,7122378,5,9366100,1
34200.553379215,4,4582550,16,9370000,-1
34200.553379215,4,4838050,10,9370000,-1
34200.553379215,4,4995230,30,9370000,-1
34200.553379215,4,5083226,3,9370000,-1
34200.553384145,4,5083226,2,9370000,-1
34200.553384145,4,5754090,1,9370000,-1
34200.553397678,1,7122582,3,9382300,-1
34200.553718363,4,4838054,1,9370100,-1
34200.553872223,4,4838054,2,9370100,-1
34200.553872223,1,7122786,33,9372100,1
34200.553915643,4,7122786,33,9372100,1
34200.553916323,1,7122794,73,9362700,1
34200.553951438,3,7122378,5,9366100,1
34200.5539531,3,7122374,1,9363900,1
34200.553992841,1,7122826,100,9362200,1
34200.554060609,3,7122794,73,9362700,1
34200.554282279,1,7122886,1,9374900,1
34200.554305617,4,5713142,2,9375000,-1
34200.554312651,3,7122826,100,9362200,1
34200.554333824,4,5713142,1,9375000,-1
34200.554362089,4,5713142,40,9375000,-1
34200.554368497,3,7122582,3,9382300,-1
34200.554556334,1,7123010,1,9378600,-1
34200.554581408,3,7123010,1,9378600,-1
34200.554636762,4,7122886,1,9374900,1
34200.554678436,1,7123130,13,9376900,-1
34200.555521096,1,7123590,1,9383900,-1
34200.555925322,1,7123758,1,9365400,1
34200.555972275,3,7123130,13,9376900,-1
34200.556293422,1,7123874,1,9368700,1
34200.556685121,1,7124030,31,9366300,1
34200.556711329,3,7123758,1,9365400,1
34200.556711329,1,7124062,1,9367700,1
34200.557347551,3,7124030,31,9366300,1
34200.557501704,3,7124062,1,9367700,1
34200.557501704,1,7124566,1,9370700,1
34200.557554622,3,7123590,1,9383900,-1
34200.557554622,1,7124618,1,9384900,-1
34200.558296231,3,7124566,1,9370700,1
34200.558296231,1,7124890,1,9372300,1
34200.559079799,3,7124890,1,9372300,1
34200.559079799,1,7125070,1,9373600,1
34200.560448087,1,7125466,26,9378700,-1
34200.560622583,3,7123874,1,9368700,1
34200.560622583,1,7125506,1,9373700,1
34200.56193583,4,7125506,1,9373700,1
34200.56193583,4,7125070,1,9373600,1
34200.56193583,1,7126030,3,9372400,-1
34200.561979769,1,7126054,7,9376200,-1
34200.562398589,5,0,5,9366500,1
34200.562720732,4,7126030,1,9372400,-1
34200.562805897,1,7126182,5,9367300,1
34200.562806173,1,7126186,1,9364800,1
34200.562860686,3,7126054,7,9376200,-1
34200.562949125,4,7126030,1,9372400,-1
34200.563621856,4,7126030,1,9372400,-1
34200.563662413,1,7126522,5,9369800,1
34200.563700124,3,7124618,1,9384900,-1
34200.564663091,1,7126782,1,9371500,1
34200.56547382,3,7126782,1,9371500,1
34200.56547382,1,7126950,1,9372900,1
34200.566068618,1,7127142,1,9383900,-1
34200.568286796,3,7125466,26,9378700,-1
34200.571803015,4,7126950,1,9372900,1
34200.57184308,3,7126182,5,9367300,1
34200.571844266,3,7126186,1,9364800,1
34200.571845168,3,7126522,5,9369800,1
34200.577521034,3,7108246,30,9387400,-1
34200.578491511,5,0,16,9377500,1
34200.578559548,1,7130330,5,9369200,1
34200.578561319,1,7130334,1,9366100,1
34200.579187229,1,7130422,25,9378700,-1
34200.579231084,3,7130334,1,9366100,1
34200.579232034,3,7130330,5,9369200,1
34200.579305118,3,7030458,176,9362600,1
34200.58160863,1,7130798,10,9361100,1
34200.585283863,1,7131570,26,9369900,-1
34200.588437612,1,7132230,40,9361600,1
34200.589446056,3,7130422,25,9378700,-1
34200.593208341,4,7131570,1,9369900,-1
34200.59324991,1,7133278,1,9368100,1
34200.593251993,1,7133282,1,9363800,1
34200.593252315,1,7133286,5,9366000,1
34200.593280852,4,7131570,1,9369900,-1
34200.593318553,4,7131570,24,9369900,-1
34200.593399378,1,7133310,5,9369000,1
34200.594072925,3,7133278,1,9368100,1
34200.594072925,1,7133470,1,9366100,1
34200.594858087,3,7133470,1,9366100,1
34200.595880496,3,7127142,1,9383900,-1
34200.595880496,1,7133938,1,9378700,-1
34200.595911551,3,7133310,5,9369000,1
34200.595913726,3,7133282,1,9363800,1
34200.595913959,3,7133286,5,9366000,1
34200.605402437,1,7135894,25,9378700,-1
34200.606165212,3,7133938,1,9378700,-1
34200.606165212,1,7136094,1,9378600,-1
34200.627256191,3,7132230,40,9361600,1
34200.632234908,1,7142582,40,9361500,1
34200.674285687,1,7152106,1,9367900,1
34200.674314935,3,7136094,1,9378600,-1
34200.674314935,1,7152110,1,9379500,-1
34200.686817915,3,7152110,1,9379500,-1
34200.686817915,1,7154766,1,9378600,-1
34200.70169262,3,7154766,1,9378600,-1
34200.70169262,1,7156386,1,9384700,-1
34200.717988605,4,7152106,1,9367900,1
34200.718033483,1,7158610,7,9373300,-1
34200.718041427,1,7158618,5,9376200,-1
34200.719588172,1,7158814,1,9367800,1
34200.71962136,3,7158610,7,9373300,-1
34200.719621603,3,7158618,5,9376200,-1
34200.719632689,3,7156386,1,9384700,-1
34200.719632689,1,7158822,1,9379200,-1
34200.720422999,3,7158822,1,9379200,-1
34200.720422999,1,7158910,1,9381500,-1
34200.720510468,4,7158814,1,9367800,1
34200.720548176,1,7158934,7,9373300,-1
34200.720551084,1,7158938,5,9376100,-1
34200.722136323,1,7159126,1,9367700,1
34200.722167797,3,7158934,7,9373300,-1
34200.722170207,3,7158938,5,9376100,-1
34200.722175198,3,7158998,1,9384700,-1
34200.722175198,1,7159138,1,9379200,-1
34200.722224022,4,7159126,1,9367700,1
34200.722261817,1,7159154,7,9373200,-1
34200.722262812,1,7159158,5,9376000,-1
34200.722968806,3,7159138,1,9379200,-1
34200.723813813,1,7159706,1,9367600,1
34200.723845329,3,7159154,7,9373200,-1
34200.723845585,3,7159158,5,9376000,-1
34200.724024023,4,7159706,1,9367600,1
34200.724060881,1,7159774,7,9373200,-1
34200.724066183,1,7159778,5,9375900,-1
34200.725611293,1,7160118,1,9367500,1
34200.725641998,3,7159774,7,9373200,-1
34200.725642251,3,7159778,5,9375900,-1
34200.725724169,4,7160118,1,9367500,1
34200.72575959,1,7160162,7,9373100,-1
34200.72576274,1,7160166,5,9375800,-1
34200.726555532,1,7160386,1,9379700,-1
34200.7273218,1,7160498,1,9362600,1
34200.727346566,3,7160386,1,9379700,-1
34200.727353349,3,7160162,7,9373100,-1
34200.727355782,3,7160166,5,9375800,-1
34200.728924951,3,7160510,1,9384600,-1
34200.728924951,1,7160674,1,9384700,-1
34200.737625135,5,0,1,9376900,1
34200.73765106,3,7160674,1,9384700,-1
34200.73765106,1,7161494,1,9384900,-1
34200.737667508,1,7161498,5,9368600,1
34200.737670404,1,7161502,1,9365500,1
34200.737673667,5,0,1,9376900,1
34200.737696928,3,7160498,1,9362600,1
34200.737696928,1,7161510,1,9373000,1
34200.738015114,4,7161510,1,9373000,1
34200.738046842,3,7161498,5,9368600,1
34200.738047066,3,7161502,1,9365500,1
34200.738051077,1,7161590,7,9375900,-1
34200.738331401,1,7161606,1,9379000,-1
34200.741822082,1,7161918,1,9379000,-1
34200.745372058,3,7135894,25,9378700,-1
34200.7543218,3,7142582,40,9361500,1
34200.768049224,3,7161590,7,9375900,-1
34200.768328359,3,7161606,1,9379000,-1
34200.768839609,3,7161918,1,9379000,-1
34200.768839609,1,7164862,1,9378700,-1
34200.798929579,1,7168682,25,9378100,-1
34200.799683533,3,7164862,1,9378700,-1
34200.799683533,1,7168730,1,9378000,-1
34200.808264102,1,7169494,40,9361000,1
34200.8129113,1,7170090,48,9363400,1
34200.837613696,3,7168730,1,9378000,-1
34200.837640833,5,0,1,9377500,1
34200.837665573,1,7173014,1,9363500,1
34200.837688467,5,0,1,9377500,1
34200.837693415,1,7173022,1,9367000,1
34200.837693706,1,7173026,5,9369900,1
34200.90849531,1,7183690,58,9379800,-1
34200.950865237,1,7187846,100,9362600,1
34200.980422971,3,7183690,58,9379800,-1
34201.010449743,1,7195338,50,9372400,-1
34201.010485518,3,7173022,1,9367000,1
34201.010486535,3,7173026,5,9369900,1
34201.012013092,1,7195622,1,9378400,-1
34201.012401419,3,7170090,48,9363400,1
34201.018597566,3,7168682,25,9378100,-1
34201.036669399,1,7199162,100,9362500,1
34201.037783939,1,7199294,1,9370600,1
34201.04952809,3,7173014,1,9363500,1
34201.04952809,1,7201994,1,9370700,1
34201.04958325,3,7195622,1,9378400,-1
34201.04961284,4,7195338,1,9372400,-1
34201.049658838,1,7202026,5,9371300,1
34201.05031123,3,7201994,1,9370700,1
34201.05031123,1,7202142,1,9366800,1
34201.051105774,3,7202142,1,9366800,1
34201.051105774,1,7202226,1,9366700,1
34201.051175216,1,7202278,1,9378400,-1
34201.05386448,3,7202226,1,9366700,1
34201.05386448,1,7202882,1,9364500,1
34201.079931238,1,7207266,20,9383400,-1
34201.096737884,4,7195338,49,9372400,-1
34201.096786951,1,7208866,5,9371800,1
34201.09830514,3,7202278,1,9378400,-1
34201.12678099,3,7208866,5,9371800,1
34201.126812311,3,7202026,5,9371300,1
34201.143163587,4,7199294,1,9370600,1
34201.143163587,4,7202882,1,9364500,1
34201.143163587,5,0,1,9363300,1
34201.143209001,1,7213926,13,9374700,-1
34201.143217113,1,7213930,1,9374700,-1
34201.14321838,1,7213934,5,9371600,-1
34201.143260756,4,7213934,5,9371600,-1
34201.143293672,3,7213930,1,9374700,-1
34201.143295616,3,7213926,13,9374700,-1
34201.144777784,1,7214102,1,9362700,1
34201.144818878,1,7214110,1,9380600,-1
34201.145597948,3,7214110,1,9380600,-1
34201.145597948,1,7214226,1,9387400,-1
34201.181108103,1,7218754,25,9378700,-1
34201.190822337,1,7219982,696,9364700,1
34201.191597844,3,7214102,1,9362700,1
34201.191597844,1,7220034,1,9364800,1
34201.196688915,1,7220686,40,9362600,1
34201.275913535,3,7207266,20,9383400,-1
34201.345502133,1,7237542,100,9386300,-1
34201.452762433,1,7249706,100,9368100,1
34201.455753497,3,7220686,40,9362600,1
34201.460657559,1,7250690,100,9369800,1
34201.489221817,5,0,100,9370400,1
34201.489221817,4,7250690,100,9369800,1
34201.489265807,1,7253666,7,9374300,-1
34201.489270492,1,7253670,1,9377900,-1
34201.489271726,1,7253674,5,9375300,-1
34201.50058164,4,7249706,38,9368100,1
34201.505815754,4,7249706,62,9368100,1
34201.505815754,1,7256946,36,9368100,-1
34201.505854416,4,7256946,36,9368100,-1
34201.505859672,3,7253670,1,9377900,-1
34201.505859902,3,7253674,5,9375300,-1
34201.505887484,3,7253666,7,9374300,-1
34201.507384845,3,7253858,1,9380300,-1
34201.507384845,1,7257194,1,9378600,-1
34201.507556957,3,7218754,25,9378700,-1
34201.50828907,3,7257194,1,9378600,-1
34201.50828907,1,7257246,1,9387300,-1
34201.509200673,4,7220034,1,9364800,1
34201.509200673,5,0,24,9364800,1
34201.509240374,1,7257366,13,9371800,-1
34201.509246446,1,7257370,5,9372100,-1
34201.509248286,1,7257374,1,9375000,-1
34201.510804159,1,7257766,1,9364300,1
34201.510844121,1,7257782,1,9377700,-1
34201.511636009,3,7257782,1,9377700,-1
34201.511636009,1,7257874,1,9377800,-1
34201.528881057,5,0,76,9364800,1
34201.528881057,4,7219982,24,9364700,1
34201.538803501,4,7257366,13,9371800,-1
34201.538803501,1,7262658,87,9371900,1
34201.538838758,4,7262658,2,9371900,1
34201.538839311,3,7257374,1,9375000,-1
34201.538840531,3,7257370,5,9372100,-1
34201.538851945,1,7262686,13,9371900,1
34201.539136877,4,7262658,85,9371900,1
34201.539157166,1,7262774,8,9364000,1
34201.539178098,1,7262794,1,9377100,-1
34201.539179029,1,7262798,5,9375100,-1
34201.539539038,4,7262798,2,9375100,-1
34201.539576115,3,7262798,3,9375100,-1
34201.539577561,3,7262794,1,9377100,-1
34201.540396994,3,7257874,1,9377800,-1
34201.540396994,1,7263070,1,9378700,-1
34201.541189358,3,7263070,1,9378700,-1
34201.541189358,1,7263294,1,9387200,-1
34201.542960514,4,7262686,13,9371900,1
34201.548166548,3,7257766,1,9364300,1
34201.548166548,1,7265326,1,9364800,1
34201.551340419,3,7265326,1,9364800,1
34201.551340419,1,7266150,1,9364300,1
34201.569153995,3,7262774,8,9364000,1
34201.585282698,3,7266150,1,9364300,1
34201.585282698,1,7273846,1,9363100,1
34201.585313426,3,7263294,1,9387200,-1
34201.585313426,1,7273850,1,9378800,-1
34201.585826522,1,7273978,40,9362300,1
34201.585917151,5,0,80,9377500,1
34201.585917151,4,6367530,18,9378800,-1
34201.585961784,1,7274014,1,9368600,1
34201.585962743,1,7274018,5,9371500,1
34201.586099439,3,7273850,1,9378800,-1
34201.586099439,1,7274046,1,9387200,-1
34201.587197419,1,7274282,38,9363400,1
34201.594690829,3,7274046,1,9387200,-1
34201.594690829,1,7275826,1,9387300,-1
34201.611415573,1,7278530,1,9377100,-1
34201.611447111,3,7274018,5,9371500,1
34201.611447382,3,7274014,1,9368600,1
34201.812854357,1,7314830,100,9379300,-1
34201.919829623,1,7334518,100,9362500,1
34202.099871932,5,0,3,9366600,1
34202.108061771,5,0,13,9376500,1
34202.108103521,1,7371830,1,9367400,1
34202.108105016,1,7371838,5,9370100,1
34202.318881691,4,7371838,3,9370100,1
34202.31892286,3,7371830,1,9367400,1
34202.318926022,3,7371838,2,9370100,1
34202.319281756,5,0,1,9366600,1
34202.319694705,3,7273846,1,9363100,1
34202.319694705,1,7408894,1,9364800,1
34202.416611071,1,7426446,1,9377000,-1
34202.419477546,3,7426446,1,9377000,-1
34202.424055663,1,7428014,1,9378100,-1
34202.448430328,1,7432866,51,9379800,-1
34202.456774154,1,7434338,1,9378800,-1
34202.504383783,5,0,19,9371750,1
34202.504383783,5,0,99,9366600,1
34202.504383783,5,0,32,9366000,1
34202.515809769,4,7408894,1,9364800,1
34202.515854079,1,7445506,5,9371000,-1
34202.515855021,1,7445510,5,9371200,-1
34202.515856421,1,7445514,1,9373900,-1
34202.5158887,4,7445506,5,9371000,-1
34202.515911453,4,7445510,5,9371200,-1
34202.515920602,3,7445514,1,9373900,-1
34202.515933804,1,7445550,5,9364800,1
34202.517416298,1,7446078,1,9364800,1
34202.56125003,5,0,1,9365100,1
34202.636248274,3,7274282,38,9363400,1
34202.636377155,3,7446078,1,9364800,1
34202.636377155,1,7466414,1,9364900,1
34202.636409563,3,7445550,5,9364800,1
34202.636417376,1,7466422,5,9364900,1
34202.636757509,1,7466462,75,9377100,-1
34202.637174443,3,7466414,1,9364900,1
34202.637174443,1,7466590,1,9365000,1
34202.637204959,3,7466422,5,9364900,1
34202.637209486,1,7466614,5,9365000,1
34202.638012272,3,7466590,1,9365000,1
34202.638012272,1,7466790,1,9365100,1
34202.638043946,3,7466614,5,9365000,1
34202.638045852,1,7466802,5,9365100,1
34202.638816199,3,7466790,1,9365100,1
34202.638816199,1,7466910,1,9365200,1
34202.638846985,3,7466802,5,9365100,1
34202.638850174,1,7466918,5,9365200,1
34202.639623316,3,7466910,1,9365200,1
34202.639623316,1,7467022,1,9365300,1
34202.639654355,3,7466918,5,9365200,1
34202.639657928,1,7467026,5,9365300,1
34202.640416291,3,7467022,1,9365300,1
34202.640416291,1,7467090,1,9365400,1
34202.640445862,3,7467026,5,9365300,1
34202.640450016,1,7467098,5,9365400,1
34202.641229169,3,7467090,1,9365400,1
34202.641229169,1,7467226,1,9365500,1
34202.641258478,3,7467098,5,9365400,1
34202.641263464,1,7467230,5,9365500,1
34202.642020633,3,7467226,1,9365500,1
34202.642020633,1,7467270,1,9365600,1
34202.642040775,3,7428014,1,9378100,-1
34202.642051736,3,7467230,5,9365500,1
34202.642057233,1,7467278,5,9365600,1
34202.64278966,3,7467270,1,9365600,1
34202.759877464,4,7467278,5,9365600,1
34202.759877464,5,0,99,9365100,1
34202.759877464,5,0,52,9365100,1
34202.759877464,4,7219982,444,9364700,1
34202.759930804,1,7483874,1,9373800,-1
34202.759932024,1,7483878,5,9371100,-1
34202.760521802,1,7484066,1,9373200,-1
34202.760978421,3,7466462,75,9377100,-1
34202.76207467,1,7484370,35,9363200,1
34202.762623837,3,7484066,1,9373200,-1
34202.76266193,1,7484486,75,9371100,-1
34202.89332914,3,7484370,35,9363200,1
34202.894043178,1,7502586,57,9365000,1
34202.894075262,3,7483874,1,9373800,-1
34202.894076158,3,7483878,5,9371100,-1
34202.997245949,5,0,1,9370900,1
34202.997293364,1,7515522,1,9365500,1
34203.11409341,4,7515522,1,9365500,1
34203.11409341,4,7502586,49,9365000,1
34203.114138422,1,7530314,12,9368300,-1
34203.114140085,1,7530318,5,9368300,-1
34203.114149394,1,7530322,1,9370900,-1
34203.11417293,4,7530314,12,9368300,-1
34203.11419499,4,7530318,5,9368300,-1
34203.114223146,1,7530374,12,9365500,1
34203.114963814,3,7484486,75,9371100,-1
34203.157401057,4,7530374,3,9365500,1
34203.157444482,1,7535402,1,9370400,-1
34203.157446909,1,7535406,5,9368400,-1
34203.157485067,4,7535406,5,9368400,-1
34203.157517496,3,7535402,1,9370400,-1
34203.258703593,3,7432866,51,9379800,-1
34203.258729208,4,7530322,1,9370900,-1
34203.25938537,3,7540186,20,9383400,-1
34203.277778535,5,0,95,9365600,1
34203.278037976,5,0,5,9365600,1
34203.278037976,4,7530374,9,9365500,1
34203.278037976,5,0,11,9365400,1
34203.278081757,1,7549306,1,9374400,-1
34203.278933991,1,7549382,75,9374400,-1
